fpr,tpr
0.28599033816425123,0.8128342245989305
0.2927536231884058,0.8128342245989305
0.2927536231884058,0.8155080213903744
0.293719806763285,0.8155080213903744
0.293719806763285,0.820855614973262
0.2956521739130435,0.820855614973262
0.2956521739130435,0.8235294117647058
0.2966183574879227,0.8235294117647058
0.2966183574879227,0.8262032085561497
0.2985507246376812,0.8262032085561497
0.30628019323671496,0.8262032085561497
0.30628019323671496,0.8315508021390374
0.3130434782608696,0.8315508021390374
0.3130434782608696,0.8342245989304813
0.31980676328502416,0.8342245989304813
0.31980676328502416,0.8368983957219251
0.3207729468599034,0.8368983957219251
0.3207729468599034,0.839572192513369
0.32463768115942027,0.839572192513369
0.32463768115942027,0.8422459893048129
0.32560386473429953,0.8422459893048129
0.32560386473429953,0.8449197860962567
0.32657004830917874,0.8449197860962567
0.32657004830917874,0.8475935828877005
0.34106280193236715,0.8475935828877005
0.34106280193236715,0.8502673796791443
0.34202898550724636,0.8502673796791443
0.34202898550724636,0.8529411764705882
0.34396135265700484,0.8529411764705882
0.34396135265700484,0.8556149732620321
0.34782608695652173,0.8556149732620321
0.34879227053140094,0.8582887700534759
0.3545893719806763,0.8582887700534759
0.3545893719806763,0.8609625668449198
0.357487922705314,0.8609625668449198
0.35845410628019325,0.8636363636363636
0.35845410628019325,0.8689839572192514
0.370048309178744,0.8689839572192514
0.370048309178744,0.8716577540106952
0.37681159420289856,0.8716577540106952
0.37681159420289856,0.8770053475935828
0.38743961352657,0.8770053475935828
0.38743961352657,0.8796791443850267
0.39806763285024155,0.8796791443850267
0.39806763285024155,0.8823529411764706
0.40096618357487923,0.8823529411764706
0.40096618357487923,0.8957219251336899
0.4028985507246377,0.8957219251336899
0.4028985507246377,0.8983957219251337
0.4038647342995169,0.8983957219251337
0.4048309178743961,0.9010695187165776
0.4241545893719807,0.9010695187165776
0.4241545893719807,0.9037433155080213
0.4280193236714976,0.9037433155080213
0.4280193236714976,0.9064171122994652
0.43091787439613527,0.9064171122994652
0.43091787439613527,0.9090909090909091
